搜索字段,商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
电脑电源 800W 自营,山克高频机单进单出ups不间断电源1000VA/800W在线式 企业级稳压服务器机房电脑内置电池应急电源SC1K 单位:台,948.00,山克工业UPS京东自营旗舰店,1KVA/800W【内置电池】,20,jfs/t1/398895/20/6484/125404/69a2ba6dFbfca4238/0083320320d4019c.jpg,1030972571,UPS不间断电源;0秒切换5年质保;企采优选800W;国货品质;1000VA容量;企业级UPS;高频在线;内置电池;800W高效能,100326738536,,100326738536
电脑电源 800W 自营,雷迪司G1KL在线式UPS不间断电源 电脑服务器稳压1KVA/800W外置电池断电延时UPS主机 停电应急备用电源,980.00,雷迪司（LADIS）京东自营旗舰店,G1KL 1000VA/800W外接电池单主机,72,jfs/t1/300562/30/6633/89752/68254416Ff430a390/4835b8b90dabdf82.jpg,1000278768,断电延时;应急备用;稳定输出;软件管理;企业优选;在线稳压;外置电池,1193616,,1193616
电脑电源 800W 自营,维谛原艾默生 GXE01K 在线式UPS不间断电源机房办公电脑稳压服停电备用电源内置电池 1KVA/800W GXE 1K 标机,1288.00,维谛技术京东自营专卖店,1KVA/800W【京仓发货】内置电池,200+,jfs/t1/420733/14/21837/153533/69ecd706Fdd49dd41/00835a05a0864807.jpg,1033321545,高效节能;断电保护;内置电池;防雷浪涌;宽压稳压,100305281408,200+,100305281408
电脑电源 800W 自营,维谛GXE01K在线式UPS不间断电源机房办公电脑稳压服停电备用电源内置电池标准机1KVA/800W,1288.00,VERTIV 维谛技术京东自营旗舰店,1KVA/800W内置电池【京仓发货】,1000+,jfs/t1/407818/29/5935/166923/69c0ec54F5ecf86c9/0083320320c116ba.jpg,1000599015,办公常备;在线供电;停电备用;高支持1000W;标准配置;防电压波动;稳压防断;机房适用;内置电池;办公应备,100236301204,200+,100236301204
电脑电源 800W 自营,山克SC1K在线式ups不间断电源1000VA800W企业服务器电脑停电应急备用ups电源 【塔式标机 内置电池】,998.00,山克ups电源京东自营旗舰店,1KVA/800W内置电池,2万+,jfs/t1/426872/33/3848/136905/69eeb635Ffe8f558e/0083320320cbd8c8.jpg,1000116401,断电续航;智能稳压;零秒切换;高效稳定;稳定输出;应急备用;适应多场景;企业级性能;紧急备用;可靠供电,8631621,2万+,8631621
电脑电源 800W 自营,施耐德电气  ups不间断电源 APC SPM1K 电脑服务器网络设备应急 在线式ups电源 内置电池 1KVA/800W,1289.00,施耐德电气APC工业品京东自营专卖店,SPM1K,100+,jfs/t1/235175/40/35772/70526/67a99191Fb233aa06/972918091bf8de61.jpg,1000486096,应急电源;在线式设计;服务器保护;网络设备适用;不间断供电;内置电池;800W高效能,100188550798,200+,100188550798
电脑电源 800W 自营,先马（SAMA）XP850W悟空版黑色PPLP/80PLUS双白金认证ATX3电源PCIE5.1/压纹线/10年质保/5080/,549.00,先马SAMA京东自营旗舰店,XP850悟空版 黑色（白金 ATX3）,2万+,jfs/t1/429764/25/1019/89245/69f2f261F1371c8e9/00833203204c09c6.jpg,1000000423,5万+人浏览;10年质保;2千+店铺粉丝浏览,100145136516,3万+,100145136516
电脑电源 800W 自营,维谛（VERTIV）在线式UPS不间断电源 稳压服务器机房电脑停电后备电源内置电池1KVA/800W GXE01k 00TS1101C00,1288.00,VERTIV 维谛技术工业品京东自营旗舰店,1KVA/800W内置电池【京仓发货】,6,jfs/t1/338072/11/26559/52983/6903195dF6a2da70f/b844ce6def454c77.jpg,1000599409,紧急备用;内置电池;不间断供电,100223208702,,100223208702
电脑电源 800W 自营,山克 SC1KS PRO在线式ups不间断电源1KVA/800W外接电池服务器机房电脑备用【需外接电池】,1398.00,山克ups电源京东自营旗舰店,1KVA/800W  主机,23,jfs/t1/195847/27/7271/90205/60c068c1E21c1a21d/c08942b39f923e99.jpg,1000116401,快速切换;断电延时;在线式供电,100011905855,,100011905855
电脑电源 800W 自营,维谛GXE01k00TS1101C00在线式UPS不间断电源 稳压服务器机房电脑停电后备电源内置电池1000VA/800W,1288.00,维谛（VERTIV）京东自营专区,1KVA/800W【厂家配送】内置电池,1000+,jfs/t1/401794/14/934/75412/69a93ee2Ff612d1ab/0083320320dae891.jpg,1000368668,停电0秒切换;稳压220V;内置电池;适用服务器;商务办公;稳压供电;快速到达;300-800W;稳压防雷;不间断电源,100149648493,1000+,100149648493
电脑电源 800W 自营,维谛原艾默生 GXE01K在线式UPS不间断电源机房办公电脑稳压服停电备用电源1KVA/800W GXE 1K 长机,1188.00,维谛技术京东自营专卖店,GXE 1K【单主机】,1,jfs/t1/425232/11/7602/153666/69ecd705F9ce3ccc8/00835a05a0c824f5.jpg,1033321545,,100305980560,,100305980560
电脑电源 800W 自营,特锐锶（TRUISS）户外移动电源220V便携式800W大功率大容量直播带插座手机笔记本电脑夜市摆摊露营煮饭直播应急电源,1355.79,特锐锶（TRUISS）京东自营旗舰店, 800W 600Wh  0.6度电轻质化露营,50,jfs/t1/394854/3/13419/142650/699d667eFee65dbc9/0083320320158801.jpg,1000600625,插口丰富;轻巧便携;安全防爆,100194083989,100+,100194083989
电脑电源 800W 自营,雷迪司G1K在线式ups不间断电源 企业办公电脑服务器机房稳压1000VA/800W停电应急备用电源内置电池标准机,1080.00,雷迪司（LADIS）京东自营旗舰店,1KVA/800W内置电池,1000+,jfs/t1/249212/36/11940/72696/66722c61F9b2663a0/8aa543411090ebdc.jpg,1000278768,断电保护;定时开关机;内置电池,100008169612,1000+,100008169612
电脑电源 800W 自营,华为（HUAWEI）2000-A-1KTTL满载800W续航6小时在线式不间断电源家用小微企业电脑智能稳压长效塔式主机1KVA/800W,1199.00,工作站京东自营专区,,0,jfs/t1/288411/29/20529/29825/68ad4cdeF2997a820/d2cd69498e86d9a5.jpg,1000412070,免费提供测试机;全新正品保障;24h技术支持,100273339996,,100273339996
电脑电源 800W 自营,山克 SC1K在线式UPS不间断电源服务器电脑停电应急电源1KVA/800W通讯功能卡需自行定制,998.00,山克ups电源京东自营旗舰店,1KVA丨800W【厂商发货】,2万+,jfs/t1/254787/9/21007/68666/67b5784bF263229af/afea278870fc2a1b.jpg,1000116401,,100039329960,2万+,100039329960
电脑电源 800W 自营,华为（HUAWEI）ups不间断电源2000-A-1K/2K/3KTTS企业级在线式备用电源 机房服务器电脑智能稳压 1KTTS-1KVA/800W,1422.00,军磐京东自营专区,1KTTS-1KVA/800W,0,jfs/t1/398468/12/6249/111337/69a2962bF439c3178/00833203206b003c.jpg,1000391713,,100245461157,,100245461157
电脑电源 800W 自营,维谛技术GXE01k00TS1101C00 稳压服务器机房电脑停电后备电源内置电池1000VA/800W 在线式UPS不间断电源 ,1408.00,,GXE01k00TS1101C00,0,jfs/t1/320400/3/15470/54894/6876055bF760e14ad/2f223d978a70f272.jpg,0,,100195130347,,100195130347
电脑电源 800W 自营,雷迪司（LADIS）G1KL在线式UPS不间断电源 电脑服务器稳压1KVA/800W外置电池断电延时UPS主机 停电应急备用电源,1299.00,智能办公集成京东自营专区,,0,jfs/t1/318648/2/16785/48238/687878d3Fbe6517c0/7a568e79a6d195af.jpg,1000415981,,100257928218,,100257928218
电脑电源 800W 自营,山硕1KVA在线式ups不间断800W外接24V电池长延时电脑监控路由器备用电源 N1KS 1KVA/800W（续航2小时）,3146.00,,N1KS 1KVA/800W（续航2小时）,0,jfs/t1/345845/5/20056/78313/6905dc8bFb8764708/a7f20b8280fe7329.jpg,0,,100295465084,,100295465084
电脑电源 800W 自营,山硕机架式ups不间断电源220V在线式3kva2400W数据服务器机房电脑监控防断电应急稳压备用电源1KVA800W,1760.00,,C1KR 1KVA800W,0,jfs/t1/355258/23/13784/102552/691f3b1cF3239a917/1295049e68da138b.jpg,0,,100225422171,,100225422171
电脑电源 800W 自营,雷迪司G1KL在线式UPS不间断电源 电脑服务器稳压1KVA/800W外置电池断电延时UPS主机 ,980.00,雷迪司（LADIS）京东自营旗舰店,,0,jfs/t1/300562/30/6633/89752/68254416Ff430a390/4835b8b90dabdf82.jpg,1000278768,,100091623507,,100091623507
电脑电源 800W 自营,山硕1KVA在线式ups不间断800W外接24V电池长延时电脑监控路由器备用电源 N1KS 1KVA/800W（续航1小时）,2672.00,,N1KS 1KVA/800W（续航1小时）,0,jfs/t1/417886/9/20813/75979/69e328bdFb27e1feb/00833203209b5f90.jpg,0,,100347659354,,100347659354
电脑电源 800W 自营,山特C1K在线式UPS不间断电源内置电池强力稳压电脑工作站服务器电源 C1K标机1KVA/800W,1797.00,,C1K标机 服务器电源,0,jfs/t1/111536/25/54964/88376/674691b3F0b4762d1/6a2171f93601cab8.jpg,0,,100130776161,,100130776161
电脑电源 800W 自营,山硕在线式ups不间断电源1000VA800W电脑监控服务器长效机外接电池停电备用4小时C1KS 1KVA/800W单主机,945.00,,C1KS 1KVA/800W单主机,0,jfs/t1/370154/18/3232/89410/69206b2cF12b397d6/b31f87392f0928ad.jpg,0,,100225994983,,100225994983
电脑电源 1000W 自营,游戏悍将(IFORGAME)额定1000W金牌G1000TS全模组电脑电源 (AI级NXP数控芯片/全日系电容/ATX3.1/PCIE-5.1),449.00,游戏悍将京东自营旗舰店,金牌1000W(AI级数控+全日系电容),5000+,jfs/t1/395090/13/4349/139832/6986dac0F46e597ce/0083320320d5f8ca.jpg,1000007226,AI级数控芯片;日系NCC双电容;全日系电容,100228322781,8000+,100228322781
电脑电源 1000W 自营,利民（thermalright）额定1000W TR-TG1000-W ATX3.0电源 白色金牌全模组 原生PCIE5.0 全日系电解电容,484.00,利民Thermalright京东自营旗舰店,1000W白色金牌全模组ATX3.0,2万+,jfs/t1/195221/23/52958/69008/67510c74F3dd3e8a0/517a72ff0721b357.jpg,1000099731,全模组设计;金牌电源;兼容性强;全日系电解电容,100056495548,3万+,100056495548
电脑电源 1000W 自营,长城（Great Wall）额定1000W F10白金牌全模组电源（ATX3.1/原生PCIe5.1/自动启停/全电压/闪电加速）,699.00,长城 GreatWall 京东自营旗舰店,1000W白金牌【F10全模 ATX3.1】,5万+,jfs/t1/389259/9/21443/118472/698bf490F4f57a5ce/0083320320895543.jpg,1000007264,稳定供电;全电压;92%高效率;ATX 3.1,100082805271,6万+,100082805271
电脑电源 1000W 自营,微星额定1000W白金牌全模组电源ATX3.1/显卡过载保护/十年保障MAG A1000PLS PCIE5战斧导弹,799.00,微星京东自营旗舰店,白金全模1000W 【战斧导弹系列】,500+,jfs/t20280429/427697/1/8646/190843/69f35171Fc6c20823/0a02320320b715dc.jpg,1000000266,十年保障;白金认证;过载保护;镀锡铜线;全模组化;高效转换;静音效果,100251662543,800+,100251662543
电脑电源 1000W 自营,游戏悍将(IFORGAME)额定1000W朱雀P1000Z白金全模组电脑电源(ATX3.1/PCIE-5.1/100W冗余/LLC结构/双电解容),499.00,游戏悍将京东自营旗舰店,白金1000W-台系电容+可超频100W,5000+,jfs/t1/323635/33/7325/74522/68a40ed1F56cec761/75566fdaaca78907.jpg,1000007226,适配50系显卡;台系双大电解;LLC结构电路,100204367423,8000+,100204367423
电脑电源 1000W 自营,利民（thermalright）额定1000W TR-TG1000 ATX3.0电源 金牌全模组 原生PCIE5.0 全日系电解电容 14CM小机身,484.00,利民Thermalright京东自营旗舰店,1000W金牌全模组ATX3.0+PCIE5.0,10万+,jfs/t1/247548/40/27734/69526/67510af5Fbd3d5f27/e22cba9bdfc92f3d.jpg,1000099731,强劲稳定;温控启停风扇;ATX3.0;金牌认证,100060590095,10万+,100060590095
电脑电源 1000W 自营,长城（Great Wall）额定1000W X10金牌全模电脑电源（ATX3.1标准/原生PCIe5.1/智慧启停2.0/14CM风扇/支持50系显卡）,639.00,长城 GreatWall 京东自营旗舰店,1000W金牌 X10全模黑 14CM风扇,50万+,jfs/t1/406119/11/5118/134521/69bbbba6Fd0547cd5/0083320320149322.jpg,1000007264,7年长质保;ATX3.1标准;14CM大风扇;金牌高效率;智慧启停2.0;全模组化设计;支持50系显卡,100334118886,70万+,100334118886
电脑电源 1000W 自营,微星额定1000W白金全模组电脑主机电源 12V-2X6/十年质保/压纹线/适配5080显卡PRO A1000PL PCIE5,629.00,微星京东自营旗舰店,白金全模1000W 【PRO系列】,500+,jfs/t20280429/430106/16/995/121675/69f3514eF825c4849/0a023203202384f3.jpg,1000000266,高效转换;十年质保;镀锡铜压纹线;白金全模组,100226252527,800+,100226252527
电脑电源 1000W 自营,游戏悍将（IFORGAME）额定1000W白虎G1000BS金牌全模组电脑电源（NXP数控芯片/ATX3.1/PCIE-5.1/100W冗余）,498.00,游戏悍将京东自营旗舰店,金牌1000W-台系电容+AI级数控芯,5000+,jfs/t1/320271/33/24911/92656/689e993fFbab6a32f/48159252af3d7d64.jpg,1000007226,94%白金效率;NXP数控芯片;100W冗余,100266249986,8000+,100266249986
电脑电源 1000W 自营,海韵（SEASONIC）【FOCUS v5 GX】1000W 双色线材白金认证 电脑电源｜A级声学认证｜ATX 3.1｜CQC3级｜支持5090显卡,1199.00,海韵（SEASONIC）京东自营旗舰店,【新品】FOCUS v5 GX 1000W,5万+,jfs/t1/428629/15/4133/65213/69f3505bFd57aad12/0083320320f63a66.jpg,1000097385,5090支持;双色12V;白金效率;CQC3级;ATX3.1,100325986346,5万+,100325986346
电脑电源 1000W 自营,追风者（PHANTEKS）AMP GH白金牌1000W全模组黑色电脑机箱电源(ATX3.1/PCIe5.1/12V-2x6 /日系电容/5090显卡）,949.00,追风者Phanteks京东自营旗舰店,1000W GH白金全模/蟒纹线/梳/黑,5万+,jfs/t1/364058/25/5672/121801/69242e6cFfb311e30/8dc6c9436a73eccc.jpg,1000000468,金牌全模;软蟒纹线材;ATX 3.1;日系电容;高达92%效率;全模组设计;持久耐用;优质散热;白金牌认证;全模组化设计,100040247912,6万+,100040247912
电脑电源 1000W 自营,九州风神PQ1000W白金牌电源,639.00,九州风神 京东自营旗舰店,PQ1000P（白金全模/12年换新）,5万+,jfs/t1/411632/11/7900/85929/69cb2aeeF7ce99541/0083320320efb23f.jpg,1000000461,12年换新;高效转换;日系电容;ATX 3.1,100115292836,6万+,100115292836
电脑电源 1000W 自营,游戏悍将（IFORGAME）额定1000W白虎P1000BS白金全模组电脑电源（NXP数控芯片/ATX3.1/PCIE-5.1/100W冗余）,527.20,游戏悍将京东自营旗舰店,白金1000W-台系电容+AI级数控芯,5000+,jfs/t1/310400/37/26308/90267/689e9975Fdb3fd30e/1f0ef09dbbed2ae2.jpg,1000007226,NXP数控芯片;200+人加购;白金认证高效率,100201281719,8000+,100201281719
电脑电源 1000W 自营,SUPER FLOWER振华 ATX3.1电源 额定1000W LEADEX III1000W 电脑电源 金牌全模/十年保固/支持 5090/9070显卡,849.00,振华京东自营旗舰店,III1000W金牌全模,5万+,jfs/t1/425006/29/13870/134347/69f1cd7aF31c2b530/0083320320c0216f.jpg,1000003169,便捷安装;支持50系显卡;高效转换;稳定性能,100113398786,6万+,100113398786
电脑电源 1000W 自营,长城（Great Wall） Fire白金全模组电源 台式机主机电源/自动启停 F10白金全模白色ATX3.1（额定1000W）,709.00,长城GreatWall旗舰店,F10白金全模白色ATX3.1（额定1000W）,5000+,jfs/t1/402424/39/9517/109022/69b2873aFc3d8b62f/0083320320772a7c.jpg,11681286,白金效率;高效转换;全模组化;自动启停;ATX标准,10155803042347,1万+,10155803042347
电脑电源 1000W 自营,技嘉（GIGABYTE）猎鹰双白金牌氮化镓1000W全模组电源（80PLUS白金/PPLP白金认证/两段式OPP智能保护）EG1000PG5,699.00,技嘉京东自营旗舰店,猎鹰白金额定1000W,100+,jfs/t1/425841/20/7902/127201/69eedd63Ff3eeb51c/008332032000eb71.jpg,1000000297,,100348134054,200+,100348134054
电脑电源 1000W 自营,华硕ROG 雷神3代1000W 氮化镓白金电源 ATX3/可拆卸磁吸OLED屏/全日系电容/全模组,2899.00,华硕京东自营旗舰店,ROG雷神3代1000W氮化镓白金电源,2000+,jfs/t1/162815/4/51454/154007/67330f9bF93b5b10e/993bff19785e4c5e.jpg,1000000225,白金全模组;10万+人浏览;2万+人加购,100127083889,3000+,100127083889
电脑电源 1000W 自营,长城（Great Wall）额定1000W F10白色白金牌全模组电源（ATX3.1标准/原生PCIe5.1/自动启停/全电压/闪电加速）,699.00,长城 GreatWall 京东自营旗舰店,1000W白金牌【F10白色 ATX3.1】,5万+,jfs/t1/394137/25/11518/109022/698bf521F781b1e4d/0083320320a7021b.jpg,1000007264,闪电加速;全电压;全电压适用;高端压纹线;十年质保;自动启停;ATX3.1;全模组线;原生PCIe;白金能效,100214160052,6万+,100214160052
电脑电源 1000W 自营,美商海盗船RM1000x 1000W金牌全模组电源 ATX3.1/PCIe5.1/12V-2×6/全日系电容/低噪音 支持5090/9070显卡,1259.00,美商海盗船京东自营旗舰店,RM1000x ATX3.1金牌,5万+,jfs/t1/430110/13/330/170286/69f301ccF2d85bb47/008332032022c3a8.png,1000000697,超低噪音;全套压纹线;日系工业级电容;金牌效率;风扇启停技术;16pin供电;低噪音设计;全模组线材,100129471442,5万+,100129471442
电脑电源 1000W 自营,技嘉（GIGABYTE）冰猎鹰双白金牌氮化镓1000W全模组电源 80PLUS/PPLP白金认证/两段式OPP智能保护 EG1000PM PG5 ICE,729.00,技嘉京东自营旗舰店,冰猎鹰白金额定1000W,100+,jfs/t1/426508/17/4583/127086/69eedd78F6a327de0/0083320320c82879.jpg,1000000297,,100348102914,200+,100348102914
电脑电源 1000W 自营,游戏悍将(IFORGAME)额定1000W白金P1000TS全模组电脑电源 (AI级NXP数控芯片/全日系电容/ATX3.1/PCIE-5.1),549.00,游戏悍将京东自营旗舰店,白金1000W(AI级数控+全日系电容),5000+,jfs/t1/389384/2/17537/139737/6986dac8Feb1327ec/00833203207e49ee.jpg,1000007226,适配5090显卡;日系NCC双电容;AI级数控芯片,100304690578,8000+,100304690578
电脑电源 1000W 自营,海韵（SEASONIC）【FOCUS v5 PX】1000W 双色线材白金认证 电脑电源｜A+声学认证｜ATX 3.1｜CQC 3级｜支持5090显卡,1499.00,海韵（SEASONIC）京东自营旗舰店,【新品】FOCUS v5 PX 1000W,5万+,jfs/t1/429285/2/2498/60923/69f35059F00bbce6c/0083320320c3b0fd.jpg,1000097385,静音运行;高效节能;白金效率;支持5090;CQC认证;ATX3.1;双色12V,100244294297,5万+,100244294297
电脑电源 1000W 自营,安钛克Antec额定1000w Titan电源金牌全模ATX3.1/原生PCIE5.1/日系电容/自动启停/接口全电压/智能温控,629.00,安钛克Antec京东自营旗舰店,Titan1000W ATX3.1/智能启停,2000+,jfs/t1/410312/5/1555/360567/69c4a20aF363ccca1/027632032023a736.png,1000000415,八大保护;智能温控;日系电容;节能环保;优秀散热性能;适配多种场景;高效转换;强劲稳定;金牌效率;金牌认证,100105994739,3000+,100105994739
电脑电源 1000W 自营,酷冷至尊（CoolerMaster）GX1000W 金牌全模组电源 电脑电源/ATX3.1原生PCIe5.1/全一线日系电容/7年质保,599.00,酷冷至尊京东自营旗舰店,GX1000W/全日系电容/7年质保,10万+,jfs/t1/387638/12/19126/133283/697970f3F9bff32fa/0083320320225034.jpg,1000000442,智能温控风扇;ATX3.1;全日系电容;金牌效率;低噪音运行;日系电容;全模组设计;PCIe5.1,100319838170,10万+,100319838170
电脑电源 1000W 自营,游戏悍将(IFORGAME)额定1000W青龙G1000QS金牌全模组电脑电源(AI级NXP数控芯片/ATX3.1/PCIE-5.1/200W冗余),629.00,游戏悍将京东自营旗舰店,金牌1000W-全日系电容+AI级数控,5000+,jfs/t1/389712/38/16299/89321/698311d3Fff21574b/00833203206f19c8.jpg,1000007226,NXP数控芯片;800+人浏览;日系NC双电解,100257224728,8000+,100257224728
电脑电源 1000W 自营,海韵（SEASONIC）【FOCUS v4】1000W 金牌全模 白色电脑电源 ｜ATX 3.1 ｜支持RTX 5090/9070显卡,1099.00,海韵（SEASONIC）京东自营旗舰店,FOCUS v4 白色1000W,5万+,jfs/t1/422251/34/16091/324419/69ee0506F7adf7c50/0083320320a4bdd8.png,1000097385,12V双路;白色压纹线;全模组化;全日系电容,100108758231,5万+,100108758231
电脑电源 1000W 自营,微星额定1000W金牌全模组电源ATX3.1/原生16PIN/PCIE5.1/纯铜压纹线/5080显卡 MAG A1000GLS迫击炮,649.00,微星京东自营旗舰店,金牌全模1000W 静音认证A-,500+,jfs/t20280429/428664/35/5233/128244/69f351d7Fd4db2b5d/0a023203201444d4.jpg,1000000266,1000W金牌;压纹模组线;金牌效率;PCIE5.1;原生16PIN;PCI-E5.1;金牌认证;纯铜线材;高效转换;全模组设计,100273598150,1000+,100273598150
电脑电源 1000W 自营,海韵（SEASONIC）【FOCUS v5 GX】1000W 双色线材白金认证 白色电脑电源｜A级声学｜ATX 3.1｜CQC3级｜支持5090,1299.00,海韵（SEASONIC）京东自营旗舰店,【新品】FOCUS v5 GX 1000W 白色,5万+,jfs/t1/430058/24/1182/58956/69f3505bF3ea4d1d0/00833203204f238d.jpg,1000097385,静音运行;10年质保;A级声学;白色压纹线;全日系电容;白金认证;ATX 3.1,100325986100,5万+,100325986100
电脑电源 1000W 自营,游戏悍将(IFORGAME)额定1000W青龙P1000QS白金全模组电脑电源(AI级NXP数控芯片/ATX3.1/PCIE-5.1/200W冗余),679.00,游戏悍将京东自营旗舰店,白金1000W-全日系电容+AI级数控,5000+,jfs/t1/393279/18/8487/88451/6983122eF750b2df8/0083320320d899ec.jpg,1000007226,额定1200W;日系NC双电解;NXP数控芯片,100258908262,8000+,100258908262
电脑电源 1000W 自营,利民（thermalright）额定1000W TR-AX1000-W ATX3.1电源 金牌全模组电源 原生PCIE5.1 全日系电容 压纹线电源,619.00,利民Thermalright京东自营旗舰店,TR-AX1000-W ,100+,jfs/t1/276960/34/25597/83287/68070e88F0f053d76/d6004e3b817167c0.jpg,1000099731,温控风扇;多重线路保护;ATX3.1;金牌效率;标准尺寸;全模组化;全模组设计;ATX 3.1;压纹线材;风扇启停,100216298560,200+,100216298560
